mmsi,dataset,label,count
413433370,Training,Cargo/Tanker,2
413434490,Test,Cargo/Tanker,1
413434850,Test,Cargo/Tanker,1
413436190,Training,Cargo/Tanker,1
413436310,Test,Cargo/Tanker,2
413436660,Training,Cargo/Tanker,1
413438570,Training,Cargo/Tanker,1
413439550,Test,Cargo/Tanker,2
413439910,Training,Cargo/Tanker,1
413440240,Training,Cargo/Tanker,1
413441610,Test,Cargo/Tanker,1
413443460,Training,Cargo/Tanker,1
413443590,Test,Cargo/Tanker,1
413444750,Training,Cargo/Tanker,2
413445010,Training,Cargo/Tanker,1
413445350,Training,Cargo/Tanker,1
413445470,Training,Cargo/Tanker,1
413445880,Test,Cargo/Tanker,1
413446080,Training,Cargo/Tanker,1
413446550,Training,Cargo/Tanker,1
413446720,Test,Cargo/Tanker,2
413447410,Test,Cargo/Tanker,1
413461610,Test,Cargo/Tanker,1
413462010,Test,Longliner,3
413462340,Training,Cargo/Tanker,1
413468190,Training,Cargo/Tanker,1
413468250,Test,Cargo/Tanker,1
413471520,Training,Cargo/Tanker,1
413471670,Test,Cargo/Tanker,1
413472140,Training,Cargo/Tanker,1
413473150,Test,Cargo/Tanker,1
413473160,Training,Cargo/Tanker,1
413473170,Test,Cargo/Tanker,1
413473630,Training,Cargo/Tanker,1
413474360,Test,Cargo/Tanker,1
413501950,Test,Longliner,4
413508000,Training,Cargo/Tanker,1
413521680,Training,Cargo/Tanker,1
413521690,Training,Cargo/Tanker,1
413589000,Test,Cargo/Tanker,1
413633000,Training,Cargo/Tanker,1
413651000,Training,Cargo/Tanker,1
413652000,Training,Cargo/Tanker,1
413675000,Training,Cargo/Tanker,1
413693760,Training,Cargo/Tanker,1
413695940,Test,Cargo/Tanker,1
413696440,Training,Cargo/Tanker,1
413696810,Test,Cargo/Tanker,1
413697180,Test,Cargo/Tanker,1
413697190,Training,Cargo/Tanker,1
413697670,Test,Cargo/Tanker,1
413762737,Training,Cargo/Tanker,2
413762744,Test,Cargo/Tanker,1
413762748,Training,Cargo/Tanker,1
413762844,Training,Cargo/Tanker,1
413762847,Training,Cargo/Tanker,1
413768684,Training,Cargo/Tanker,1
413770153,Training,Cargo/Tanker,1
413772091,Training,Cargo/Tanker,1
413772994,Training,Cargo/Tanker,1
413773461,Training,Cargo/Tanker,1
413773462,Training,Cargo/Tanker,1
413773463,Training,Cargo/Tanker,1
413773543,Training,Cargo/Tanker,1
413773693,Training,Cargo/Tanker,1
413774502,Training,Cargo/Tanker,1
413776254,Training,Cargo/Tanker,2
413777558,Test,Cargo/Tanker,1
413783000,Training,Cargo/Tanker,1
413788091,Training,Cargo/Tanker,1
413788155,Test,Cargo/Tanker,1
413790605,Test,Cargo/Tanker,2
413790606,Test,Cargo/Tanker,1
413790608,Training,Cargo/Tanker,1
413800626,Training,Cargo/Tanker,1
413801994,Training,Cargo/Tanker,1
413812104,Training,Cargo/Tanker,1
413812401,Training,Cargo/Tanker,1
413812753,Training,Cargo/Tanker,1
413816051,Training,Cargo/Tanker,2
413819000,Test,Cargo/Tanker,1
413820832,Test,Cargo/Tanker,1
413822691,Test,Cargo/Tanker,1
413828000,Test,Cargo/Tanker,2
413853554,Training,Cargo/Tanker,1
413900695,Test,Cargo/Tanker,1
413901061,Training,Cargo/Tanker,1
413901062,Test,Cargo/Tanker,1
413901139,Training,Cargo/Tanker,1
413901321,Test,Cargo/Tanker,1
413901483,Training,Cargo/Tanker,2
413901616,Training,Cargo/Tanker,1
413901676,Training,Cargo/Tanker,1
413902076,Test,Cargo/Tanker,1
413902184,Training,Cargo/Tanker,1
413902194,Training,Cargo/Tanker,1
413902213,Training,Cargo/Tanker,1
413902221,Test,Cargo/Tanker,1
413902896,Training,Cargo/Tanker,2
413903511,Test,Cargo/Tanker,1
413903859,Training,Cargo/Tanker,1
413904053,Training,Cargo/Tanker,1
413905166,Training,Cargo/Tanker,1
413905366,Training,Cargo/Tanker,1
413905533,Test,Cargo/Tanker,1
413905607,Training,Cargo/Tanker,2
413914000,Training,Cargo/Tanker,1
413940217,Test,Cargo/Tanker,1
413960001,Test,Cargo/Tanker,1
413960939,Test,Cargo/Tanker,1
413961142,Training,Cargo/Tanker,1
413961146,Training,Cargo/Tanker,1
413962198,Test,Cargo/Tanker,1
413962205,Training,Cargo/Tanker,1
413970112,Training,Cargo/Tanker,1
413973504,Test,Cargo/Tanker,1
413977209,Training,Tug/Pilot/Supply,13
413979414,Training,Cargo/Tanker,1
413985746,Training,Cargo/Tanker,1
413988000,Test,Cargo/Tanker,1
413993994,Training,Cargo/Tanker,1
414073000,Test,Cargo/Tanker,1
414121000,Training,Cargo/Tanker,1
416000013,Test,Longliner,4
416000029,Training,Longliner,4
416000141,Test,Longliner,3
416000143,Training,Longliner,3
416000154,Training,Longliner,4
416000159,Test,Longliner,3
416000205,Test,Longliner,4
416000212,Test,Longliner,4
416000221,Training,Longliner,3
416000235,Training,Longliner,4
416000246,Test,Longliner,4
416000301,Training,Longliner,4
416000394,Training,Longliner,4
416000398,Training,Longliner,3
416000411,Test,Longliner,3
416000459,Test,Longliner,3
416000461,Test,Longliner,3
416000464,Test,Longliner,3
416000547,Training,Longliner,4
416000633,Test,Longliner,3
416000784,Training,Longliner,4
416000804,Training,Longliner,3
416000818,Test,Longliner,3
416000974,Test,Longliner,4
416000986,Test,Longliner,3
416000999,Training,Longliner,3
416001036,Training,Longliner,4
416001235,Training,Longliner,3
416001241,Training,Longliner,4
416001245,Test,Longliner,3
416001248,Training,Longliner,4
416001265,Test,Longliner,3
416001354,Training,Longliner,4
416001356,Training,Longliner,4
416001413,Training,Longliner,4
416001414,Test,Longliner,4
416001418,Training,Longliner,4
416001425,Training,Longliner,4
416001427,Training,Purse seine,4
416001448,Training,Longliner,3
416001456,Test,Longliner,3
416001468,Training,Longliner,4
416001476,Training,Longliner,3
416001486,Training,Longliner,4
416001496,Test,Longliner,3
416001500,Training,Purse seine,4
416001504,Training,Longliner,4
416001521,Test,Longliner,3
416001531,Training,Longliner,3
416001659,Test,Longliner,4
416001787,Test,Longliner,3
416001792,Training,Longliner,4
416001795,Training,Longliner,4
416001800,Test,Purse seine,4
416001838,Test,Longliner,4
416001845,Training,Longliner,4
416001900,Training,Longliner,4
416002039,Training,Longliner,3
416002067,Training,Longliner,4
416002116,Test,Longliner,4
416002135,Training,Longliner,3
416002162,Training,Longliner,4
416002195,Training,Longliner,3
416002216,Test,Longliner,3
416002235,Training,Longliner,4
416002251,Test,Longliner,4
416002269,Training,Longliner,3
416002287,Training,Longliner,3
416002298,Training,Longliner,3
416002304,Test,Longliner,3
416002325,Test,Longliner,4
416002357,Training,Longliner,3
416002383,Test,Longliner,4
416002407,Test,Longliner,3
416002425,Training,Longliner,3
416002445,Test,Longliner,3
416002447,Training,Longliner,4
416002477,Training,Longliner,3
416002492,Test,Longliner,4
416002506,Training,Longliner,4
416002507,Training,Longliner,4
416002556,Test,Longliner,4
416002566,Test,Longliner,4
416002568,Training,Longliner,3
416002581,Training,Longliner,3
416002586,Training,Longliner,3
416002604,Training,Longliner,3
416002605,Training,Longliner,4
416002639,Training,Longliner,3
416002642,Test,Longliner,4
416002643,Training,Longliner,3
416002646,Test,Longliner,4
416002655,Training,Longliner,3
416002656,Training,Longliner,4
416002681,Training,Longliner,3
416002682,Training,Longliner,3
416002718,Training,Longliner,4
416002732,Training,Longliner,3
416002744,Training,Longliner,4
416002745,Training,Purse seine,4
416002767,Training,Longliner,4
416002768,Test,Longliner,4
416002779,Training,Longliner,4
416002794,Training,Longliner,4
416002813,Training,Longliner,3
416002825,Test,Longliner,3
416002826,Training,Longliner,3
416002841,Training,Longliner,3
416002859,Test,Longliner,4
416002865,Training,Longliner,3
416002875,Training,Longliner,3
416002876,Test,Longliner,4
416002885,Test,Longliner,4
416002896,Training,Longliner,4
416002908,Test,Longliner,3
416002926,Training,Longliner,4
416002934,Training,Longliner,3
416002948,Test,Longliner,3
416002962,Test,Longliner,4
416002983,Training,Longliner,3
416003074,Test,Longliner,3
416003089,Training,Longliner,3
416003192,Test,Longliner,4
416003306,Test,Longliner,4
416003386,Test,Longliner,3
416003445,Test,Longliner,3
416003449,Training,Cargo/Tanker,1
416003451,Training,Longliner,4
416003561,Test,Longliner,3
416003600,Test,Longliner,4
416003632,Test,Longliner,3
416003700,Training,Longliner,3
416003724,Training,Longliner,3
416003741,Training,Longliner,3
416003814,Test,Longliner,4
416003867,Training,Longliner,3
416003881,Test,Longliner,4
416003955,Training,Longliner,4
416003974,Training,Longliner,3
416004000,Training,Purse seine,4
416004044,Training,Longliner,4
416004058,Training,Longliner,4
416004073,Test,Longliner,3
416004095,Test,Longliner,3
416004098,Training,Longliner,4
416004158,Training,Longliner,3
416004168,Test,Longliner,4
416004203,Test,Longliner,4
416004204,Training,Longliner,3
416004236,Training,Longliner,3
416004245,Training,Longliner,4
416004279,Test,Longliner,4
416004339,Test,Longliner,4
416004344,Test,Longliner,3
416004367,Test,Longliner,3
416004368,Training,Longliner,3
416004369,Test,Longliner,3
416004375,Test,Longliner,4
416004378,Training,Longliner,3
416004409,Training,Longliner,4
416004411,Test,Longliner,4
416004418,Training,Longliner,4
416004421,Test,Longliner,3
416004427,Training,Longliner,3
416004469,Test,Longliner,3
416004485,Training,Longliner,3
416004507,Test,Longliner,4
416004523,Training,Longliner,3
416004582,Training,Longliner,4
416004583,Training,Longliner,4
416004591,Training,Longliner,4
416004624,Training,Longliner,3
416004662,Training,Longliner,4
416004675,Training,Longliner,4
416004685,Training,Longliner,4
416004747,Training,Longliner,4
416004759,Test,Longliner,4
416004772,Test,Longliner,3
416004773,Test,Longliner,4
416004797,Test,Longliner,4
416004831,Test,Purse seine,4
416004838,Test,Longliner,3
416004839,Training,Longliner,4
416004859,Test,Longliner,4
416004865,Training,Longliner,3
416004887,Training,Longliner,3
416005033,Training,Longliner,3
416008800,Training,Longliner,4
416015700,Training,Longliner,4
416016600,Training,Purse seine,4
416017500,Test,Purse seine,4
416032700,Test,Longliner,4
416033600,Test,Longliner,4
416035800,Training,Longliner,4
416039500,Test,Longliner,3
416043800,Training,Purse seine,4
416052600,Test,Longliner,3
416053500,Training,Longliner,4
416069500,Test,Longliner,4
416086600,Training,Longliner,3
416088900,Test,Longliner,4
416091600,Test,Longliner,3
416091900,Training,Longliner,4
416099800,Test,Longliner,4
416101800,Training,Longliner,4
416101900,Test,Longliner,3
416102500,Training,Longliner,4
416119900,Test,Longliner,4
416120500,Training,Longliner,4
416120600,Training,Longliner,4
416121700,Training,Longliner,4
416121800,Training,Longliner,4
416121900,Test,Longliner,4
416123900,Training,Longliner,4
416124600,Training,Longliner,3
416127900,Training,Longliner,3
416129700,Training,Longliner,4
416132600,Test,Longliner,3
416136900,Training,Longliner,4
416164600,Test,Longliner,4
416165700,Training,Longliner,3
416167600,Test,Longliner,4
416171600,Training,Longliner,3
416173500,Training,Longliner,4
416175800,Training,Longliner,4
416176700,Training,Longliner,4
416179800,Training,Cargo/Tanker,1
416180800,Test,Longliner,4
416193900,Training,Longliner,4
416194500,Training,Longliner,4
416199500,Test,Longliner,4
416199800,Training,Longliner,3
416201800,Training,Longliner,4
416203600,Training,Longliner,4
416210600,Training,Longliner,4
416211900,Training,Longliner,3
416212800,Test,Longliner,4
416213800,Test,Longliner,4
416214600,Test,Longliner,4
416217800,Test,Longliner,4
416217900,Training,Longliner,4
416218500,Training,Longliner,3
416219700,Test,Longliner,3
416220600,Training,Longliner,3
416220800,Training,Longliner,3
416220900,Training,Longliner,3
416221900,Training,Longliner,3
416222700,Training,Longliner,3
416225500,Training,Longliner,3
416226600,Test,Longliner,4
416226700,Test,Longliner,3
416228600,Training,Longliner,4
416229900,Training,Longliner,4
416230500,Training,Longliner,3
416230600,Training,Longliner,4
416230800,Test,Longliner,3
416232600,Training,Longliner,3
416233600,Test,Purse seine,4
416234700,Training,Longliner,3
416234800,Test,Purse seine,4
416236600,Test,Longliner,3
416237600,Training,Longliner,3
416237700,Training,Longliner,4
416237800,Test,Longliner,4
416238700,Training,Purse seine,4
416240800,Training,Longliner,4
416240900,Training,Purse seine,4
416242800,Training,Longliner,4
416244700,Training,Longliner,3
416245700,Training,Longliner,4
416245800,Test,Longliner,4
416245900,Training,Longliner,3
416246700,Training,Longliner,3
416247600,Test,Purse seine,4
416247900,Training,Purse seine,4
416248600,Training,Purse seine,4
416303000,Test,Longliner,4
416308000,Test,Longliner,3
416329000,Training,Longliner,3
416333000,Training,Longliner,4
416338000,Training,Longliner,3
416348000,Test,Longliner,3
416349000,Training,Longliner,4
416353000,Test,Longliner,3
416368000,Training,Longliner,3
416379000,Training,Longliner,4
416382000,Training,Cargo/Tanker,1
416411000,Test,Purse seine,4
416449000,Training,Cargo/Tanker,1
416500000,Test,Purse seine,4
416506000,Training,Purse seine,4
416532000,Training,Purse seine,4
416563000,Training,Squid fishing,45
416602000,Test,Longliner,4
416623000,Training,Longliner,4
416631000,Test,Longliner,3
416641000,Training,Longliner,4
416697000,Test,Longliner,3
416702000,Training,Longliner,4
416704000,Training,Longliner,3
416705000,Test,Longliner,4
416717000,Training,Longliner,3
416730000,Training,Longliner,4
416768000,Training,Longliner,3
416770000,Training,Longliner,4
416773000,Test,Longliner,3
416779000,Training,Longliner,4
416785000,Test,Longliner,4
416803000,Test,Longliner,4
416804000,Test,Longliner,3
416822000,Training,Longliner,3
416833000,Training,Longliner,4
416863000,Training,Longliner,3
416864000,Test,Longliner,4
416869000,Training,Longliner,3
416891000,Training,Longliner,3
416895000,Test,Longliner,3
416898000,Training,Purse seine,4
416899000,Training,Purse seine,4
419006700,Training,Seismic,27
419018400,Training,Passenger,15
419088700,Training,Tug/Pilot/Supply,14
419390000,Training,Tug/Pilot/Supply,13
419547000,Test,Cargo/Tanker,1
419665000,Test,Cargo/Tanker,1
419735000,Test,Cargo/Tanker,2
419900150,Test,Longliner,4
422573000,Test,Purse seine,4
428011000,Training,Cargo/Tanker,1
428016000,Training,Cargo/Tanker,1
428019000,Training,Cargo/Tanker,1
428045000,Test,Tug/Pilot/Supply,13
431000124,Training,Tug/Pilot/Supply,13
431000132,Test,Cargo/Tanker,1
431000147,Training,Cargo/Tanker,1
431000156,Training,Cargo/Tanker,1
431000175,Training,Cargo/Tanker,1
431000214,Training,Cargo/Tanker,1
431000224,Training,Cargo/Tanker,1
431000236,Training,Cargo/Tanker,1
431000243,Test,Cargo/Tanker,1
431000253,Test,Cargo/Tanker,1
431000267,Training,Tug/Pilot/Supply,14
431000275,Test,Cargo/Tanker,1
431000299,Training,Cargo/Tanker,1
431000301,Test,Cargo/Tanker,1
431000304,Training,Cargo/Tanker,2
431000332,Training,Cargo/Tanker,1
431000336,Training,Cargo/Tanker,1
431000338,Test,Cargo/Tanker,1
431000359,Test,Cargo/Tanker,1
431000368,Training,Tug/Pilot/Supply,14
431000377,Training,Tug/Pilot/Supply,14
431000384,Test,Cargo/Tanker,1
431000389,Test,Cargo/Tanker,2
431000474,Test,Cargo/Tanker,1
431000495,Training,Cargo/Tanker,1
431000498,Training,Cargo/Tanker,1
431000508,Training,Cargo/Tanker,1
431000527,Training,Cargo/Tanker,1
431000528,Test,Cargo/Tanker,1
431000529,Training,Cargo/Tanker,1
431000567,Training,Cargo/Tanker,1
431000568,Training,Cargo/Tanker,1
431000594,Test,Cargo/Tanker,1
431000622,Training,Cargo/Tanker,1
431000628,Training,Cargo/Tanker,1
431000639,Test,Cargo/Tanker,1
431000654,Training,Cargo/Tanker,1
431000661,Training,Cargo/Tanker,1
431000670,Test,Cargo/Tanker,1
431000678,Test,Cargo/Tanker,1
431000689,Training,Cargo/Tanker,1
431000692,Test,Cargo/Tanker,1
431000693,Training,Cargo/Tanker,1
431000701,Training,Cargo/Tanker,1
431000706,Training,Cargo/Tanker,1
431000707,Training,Cargo/Tanker,1
431000734,Training,Cargo/Tanker,1
431000774,Training,Cargo/Tanker,1
431000776,Test,Cargo/Tanker,1
431000778,Training,Cargo/Tanker,2
431000783,Test,Cargo/Tanker,1
431000792,Training,Cargo/Tanker,1
431000795,Training,Tug/Pilot/Supply,13
431000822,Test,Cargo/Tanker,1
431000826,Test,Cargo/Tanker,2
431000828,Test,Cargo/Tanker,1
431000859,Test,Cargo/Tanker,2
431000864,Training,Cargo/Tanker,1
431000875,Test,Cargo/Tanker,1
431000903,Training,Cargo/Tanker,1
431000912,Training,Cargo/Tanker,1
431000925,Training,Cargo/Tanker,1
431000926,Test,Cargo/Tanker,1
431000932,Test,Cargo/Tanker,1
431000943,Training,Cargo/Tanker,1
431000951,Training,Cargo/Tanker,1
431000963,Training,Cargo/Tanker,1
431000968,Training,Cargo/Tanker,1
431000981,Training,Cargo/Tanker,1
431000984,Test,Cargo/Tanker,2
431000985,Test,Cargo/Tanker,1
431000991,Training,Cargo/Tanker,1
431001002,Test,Cargo/Tanker,1
431001006,Test,Cargo/Tanker,1
431001012,Training,Cargo/Tanker,1
431001045,Training,Cargo/Tanker,1
431001046,Test,Cargo/Tanker,1
431001052,Training,Cargo/Tanker,1
431001061,Test,Cargo/Tanker,1
431001062,Test,Cargo/Tanker,1
431001071,Test,Cargo/Tanker,1
431001074,Training,Tug/Pilot/Supply,14
431001077,Test,Cargo/Tanker,1
431001082,Test,Cargo/Tanker,1
431001111,Training,Cargo/Tanker,1
431001112,Training,Cargo/Tanker,1
431001114,Training,Tug/Pilot/Supply,13
431001117,Test,Cargo/Tanker,1
431001151,Training,Cargo/Tanker,1
431001206,Training,Cargo/Tanker,1
431001216,Test,Cargo/Tanker,1
431001328,Test,Cargo/Tanker,1
431001342,Test,Cargo/Tanker,1
431001343,Test,Cargo/Tanker,1
431001353,Test,Cargo/Tanker,1
431001374,Training,Cargo/Tanker,2
431001387,Test,Cargo/Tanker,1
431001401,Test,Cargo/Tanker,1
431001427,Test,Cargo/Tanker,1
431001455,Training,Tug/Pilot/Supply,13
431001549,Test,Cargo/Tanker,1
431001757,Training,Cargo/Tanker,1
431001837,Training,Cargo/Tanker,1
431001998,Test,Cargo/Tanker,1
431002005,Training,Cargo/Tanker,1
431002053,Training,Cargo/Tanker,1
431002092,Training,Cargo/Tanker,1
431002093,Training,Tug/Pilot/Supply,14
431002219,Test,Tug/Pilot/Supply,14
431002261,Training,Cargo/Tanker,1
431002386,Test,Cargo/Tanker,1
431002489,Test,Cargo/Tanker,1
431002504,Training,Cargo/Tanker,1
431002508,Training,Cargo/Tanker,1
431002547,Training,Cargo/Tanker,1
431002586,Training,Cargo/Tanker,1
431002607,Training,Cargo/Tanker,2
431002676,Test,Tug/Pilot/Supply,13
431002774,Training,Cargo/Tanker,1
431002799,Training,Cargo/Tanker,1
431002971,Test,Tug/Pilot/Supply,14
431003009,Test,Cargo/Tanker,1
431003024,Training,Cargo/Tanker,2
431003032,Test,Cargo/Tanker,1
431003072,Test,Cargo/Tanker,1
431003089,Test,Cargo/Tanker,1
431003171,Test,Cargo/Tanker,1
431003174,Training,Cargo/Tanker,1
431003177,Training,Cargo/Tanker,1
431003181,Test,Cargo/Tanker,1
431003203,Training,Cargo/Tanker,1
431003205,Training,Cargo/Tanker,1
431003232,Training,Cargo/Tanker,2
431003269,Training,Cargo/Tanker,1
431003277,Test,Cargo/Tanker,1
431003354,Test,Cargo/Tanker,1
431003364,Test,Cargo/Tanker,1
431003365,Test,Cargo/Tanker,1
431003382,Test,Cargo/Tanker,1
431003404,Test,Cargo/Tanker,1
431003435,Training,Cargo/Tanker,1
431003436,Test,Tug/Pilot/Supply,13
431003469,Test,Cargo/Tanker,1
431003497,Test,Cargo/Tanker,1
431003521,Training,Cargo/Tanker,1
431003537,Training,Cargo/Tanker,1
431003616,Training,Cargo/Tanker,2
431003651,Test,Cargo/Tanker,1
431003715,Test,Cargo/Tanker,1
431003736,Training,Cargo/Tanker,1
431003749,Training,Tug/Pilot/Supply,14
431003751,Training,Cargo/Tanker,1
431003801,Test,Cargo/Tanker,1
431003903,Test,Cargo/Tanker,1
431004045,Test,Tug/Pilot/Supply,13
431004067,Training,Tug/Pilot/Supply,14
431004091,Training,Cargo/Tanker,2
431004231,Test,Tug/Pilot/Supply,14
431004371,Training,Tug/Pilot/Supply,14
431004478,Training,Tug/Pilot/Supply,14
431004768,Test,Tug/Pilot/Supply,14
431005054,Test,Tug/Pilot/Supply,13
431005219,Test,Passenger,14
431005531,Training,Tug/Pilot/Supply,13
431022000,Training,Longliner,4
431036000,Training,Cargo/Tanker,1
431038000,Test,Longliner,3
431053000,Training,Longliner,4
431067000,Training,Longliner,4
431070000,Training,Longliner,3
431100005,Test,Cargo/Tanker,1
431100026,Test,Cargo/Tanker,1
431100030,Training,Purse seine,4
431100032,Test,Tug/Pilot/Supply,14
431100033,Test,Cargo/Tanker,1
431100042,Training,Cargo/Tanker,1
431100109,Training,Cargo/Tanker,1
431100146,Training,Cargo/Tanker,1
431100148,Test,Cargo/Tanker,1
431100155,Test,Cargo/Tanker,1
431100182,Training,Cargo/Tanker,1
431100205,Training,Cargo/Tanker,1
431100221,Training,Cargo/Tanker,1
431100239,Test,Cargo/Tanker,2
431100268,Test,Cargo/Tanker,1
431100271,Training,Cargo/Tanker,1
431100283,Training,Cargo/Tanker,1
431100311,Test,Cargo/Tanker,2
431100316,Training,Cargo/Tanker,1
431100325,Training,Cargo/Tanker,1
431100332,Training,Cargo/Tanker,1
431100338,Training,Tug/Pilot/Supply,14
431100348,Test,Cargo/Tanker,1
431100372,Test,Cargo/Tanker,1
431100408,Training,Cargo/Tanker,1
431100549,Training,Tug/Pilot/Supply,14
431100682,Training,Cargo/Tanker,1
431100849,Test,Cargo/Tanker,1
431100850,Training,Purse seine,4
431100859,Training,Cargo/Tanker,1
431100878,Training,Cargo/Tanker,1
431100886,Training,Cargo/Tanker,1
431100906,Training,Cargo/Tanker,1
431100922,Training,Cargo/Tanker,1
431100923,Training,Cargo/Tanker,1
431100931,Training,Cargo/Tanker,1
431100938,Test,Cargo/Tanker,1
431100939,Training,Cargo/Tanker,1
431100945,Training,Cargo/Tanker,1
431100948,Test,Cargo/Tanker,1
431100955,Training,Cargo/Tanker,1
431100957,Training,Cargo/Tanker,1
431100961,Test,Tug/Pilot/Supply,14
431100966,Training,Cargo/Tanker,1
431100987,Test,Cargo/Tanker,1
431101012,Test,Cargo/Tanker,1
431101018,Training,Cargo/Tanker,1
431101028,Test,Cargo/Tanker,1
431101042,Training,Tug/Pilot/Supply,14
431101045,Training,Cargo/Tanker,1
431101051,Training,Cargo/Tanker,1
431101054,Training,Cargo/Tanker,2
431101065,Test,Tug/Pilot/Supply,14
431101095,Test,Tug/Pilot/Supply,14
431101096,Training,Tug/Pilot/Supply,14
431101108,Test,Tug/Pilot/Supply,14
431101128,Training,Tug/Pilot/Supply,14
431101134,Test,Tug/Pilot/Supply,13
431101139,Training,Cargo/Tanker,1
431101145,Test,Cargo/Tanker,1
431101148,Training,Cargo/Tanker,1
431101161,Test,Tug/Pilot/Supply,14
431101162,Training,Cargo/Tanker,1
431101164,Training,Cargo/Tanker,1
431101171,Test,Cargo/Tanker,1
431101175,Test,Cargo/Tanker,1
431101210,Training,Longliner,3
431101320,Test,Longliner,3
431116000,Training,Longliner,3
431128000,Training,Purse seine,4
431137000,Test,Purse seine,4
431154000,Training,Longliner,4
431155000,Training,Purse seine,4
431159000,Test,Purse seine,4
431167000,Training,Purse seine,4
431169000,Training,Cargo/Tanker,1
431175000,Test,Longliner,4
431182000,Training,Longliner,4
431200143,Test,Cargo/Tanker,1
431200166,Training,Cargo/Tanker,1
431200176,Training,Cargo/Tanker,1
431200632,Training,Cargo/Tanker,1
431200647,Test,Cargo/Tanker,1
431200655,Training,Cargo/Tanker,1
431200683,Training,Cargo/Tanker,1
431200688,Training,Cargo/Tanker,1
431200693,Training,Cargo/Tanker,1
431200703,Training,Cargo/Tanker,2
431200705,Training,Cargo/Tanker,1
431200730,Test,Longliner,4
431200740,Training,Longliner,4
431206000,Training,Longliner,3
431245000,Test,Longliner,4
431251000,Test,Longliner,4
431253000,Training,Longliner,4
431298000,Training,Longliner,4
431300014,Test,Cargo/Tanker,1
431300084,Training,Cargo/Tanker,1
431300086,Test,Cargo/Tanker,1
431300218,Training,Cargo/Tanker,1
431300266,Test,Cargo/Tanker,1
431300401,Training,Cargo/Tanker,1
431300411,Training,Cargo/Tanker,1
431300414,Training,Cargo/Tanker,1
431300454,Training,Cargo/Tanker,1
431300458,Test,Cargo/Tanker,1
431300491,Test,Cargo/Tanker,1
431300536,Training,Cargo/Tanker,1
431300697,Training,Cargo/Tanker,1
431300724,Training,Cargo/Tanker,1
431300762,Training,Cargo/Tanker,2
431300888,Test,Cargo/Tanker,1
431301101,Training,Cargo/Tanker,1
431301103,Test,Cargo/Tanker,1
431301434,Training,Cargo/Tanker,1
431301453,Test,Cargo/Tanker,2
431301547,Test,Cargo/Tanker,1
431301549,Test,Cargo/Tanker,1
431301595,Training,Cargo/Tanker,1
431301596,Training,Cargo/Tanker,1
431301604,Test,Cargo/Tanker,1
431301631,Training,Cargo/Tanker,1
431301658,Training,Cargo/Tanker,1
431301698,Training,Cargo/Tanker,2
431301705,Training,Cargo/Tanker,1
431301706,Training,Cargo/Tanker,1
431301714,Training,Cargo/Tanker,1
431301747,Training,Cargo/Tanker,1
431301775,Training,Cargo/Tanker,1
431301796,Training,Cargo/Tanker,1
431301812,Training,Cargo/Tanker,1
431308000,Test,Purse seine,4
431310000,Training,Purse seine,3
431316000,Test,Longliner,4
431329000,Training,Longliner,3
431331000,Training,Purse seine,4
431336000,Test,Cargo/Tanker,2
431377000,Test,Longliner,3
431380000,Training,Longliner,3
431382000,Training,Longliner,4
431395000,Training,Longliner,4
431397000,Training,Trawler,1
431399000,Training,Purse seine,4
431400035,Test,Cargo/Tanker,1
431400039,Test,Cargo/Tanker,1
431400063,Training,Cargo/Tanker,1
431400074,Test,Cargo/Tanker,1
431400082,Training,Cargo/Tanker,1
431400115,Test,Cargo/Tanker,1
431400168,Test,Cargo/Tanker,1
431400179,Test,Cargo/Tanker,1
431400185,Training,Cargo/Tanker,1
431400201,Test,Cargo/Tanker,1
431400211,Test,Cargo/Tanker,1
431400216,Test,Cargo/Tanker,1
431400222,Training,Cargo/Tanker,1
431400233,Training,Cargo/Tanker,1
431400311,Training,Cargo/Tanker,1
431400345,Training,Cargo/Tanker,1
431400367,Test,Cargo/Tanker,1
431400378,Training,Cargo/Tanker,1
431400386,Training,Cargo/Tanker,1
431400418,Training,Cargo/Tanker,1
431400421,Training,Cargo/Tanker,2
431400422,Training,Cargo/Tanker,1
431400446,Test,Cargo/Tanker,2
431400467,Test,Cargo/Tanker,1
431400468,Training,Cargo/Tanker,1
431400476,Training,Cargo/Tanker,1
431400496,Training,Cargo/Tanker,1
431400515,Training,Cargo/Tanker,1
431400523,Test,Cargo/Tanker,1
431400563,Test,Cargo/Tanker,1
431400593,Training,Cargo/Tanker,1
431400649,Training,Cargo/Tanker,1
431400732,Training,Cargo/Tanker,2
431400988,Training,Cargo/Tanker,2
431401017,Training,Cargo/Tanker,1
431401436,Training,Cargo/Tanker,1
431401462,Training,Cargo/Tanker,1
431401545,Test,Cargo/Tanker,2
431401715,Test,Cargo/Tanker,1
431401788,Training,Cargo/Tanker,1
431401796,Training,Cargo/Tanker,1
431401807,Training,Cargo/Tanker,1
431401849,Training,Cargo/Tanker,1
431401856,Training,Cargo/Tanker,1
431401899,Test,Cargo/Tanker,1
431401905,Training,Cargo/Tanker,2
431401925,Training,Cargo/Tanker,1
431401953,Training,Cargo/Tanker,1
431401962,Training,Cargo/Tanker,2
431401969,Training,Cargo/Tanker,1
431401974,Training,Cargo/Tanker,1
431401985,Training,Cargo/Tanker,2
431401993,Test,Cargo/Tanker,1
431401999,Training,Cargo/Tanker,1
